vaccineStrain	compareStrain	tipDate	mean_N	median_N	min_N	max_N	mean_S	median_S	min_S	max_S
EPI686117_A_Hong_Kong_15611_2015	MN304643_A_Basel_USB002097_1_2016	2016.12.25	6.9937013708781	7	6	14	12.4112634309003	13	10	17
EPI686117_A_Hong_Kong_15611_2015	MN304651_A_Basel_USB002098_1_2016	2016.12.25	8.0066691367173	8	8	10	9.41459799925899	10	8	12
EPI686117_A_Hong_Kong_15611_2015	MN304652_A_Basel_USB001532_1_2016	2016.12.26	6.99296035568729	7	6	14	12.4120044460911	13	10	17
EPI686117_A_Hong_Kong_15611_2015	MN304663_A_Basel_USB001539_1_2016	2016.12.27	7.00592812152649	7	7	9	6.41793256761764	7	5	9
EPI686117_A_Hong_Kong_15611_2015	MN304664_A_Basel_USB001538_1_2016	2016.12.27	3.86217117450908	3	3	6	3.78806965542794	3	3	7
EPI686117_A_Hong_Kong_15611_2015	MN304667_A_Basel_USB001537_1_2016	2016.12.27	7.0066691367173	7	7	9	10.414597999259	11	9	13
EPI686117_A_Hong_Kong_15611_2015	MN304668_A_Basel_USB002128_1_2016	2016.12.27	3.83919970359392	3	3	7	5.77621341237495	5	5	9
EPI686117_A_Hong_Kong_15611_2015	MN304672_A_Basel_USB002199_1_2016	2016.12.27	3.86217117450908	3	3	6	3.78806965542794	3	3	7
EPI686117_A_Hong_Kong_15611_2015	MN304679_A_Basel_USB002138_1_2016	2016.12.28	1.80770655798444	1	1	4	3.73286402371249	3	3	7
EPI686117_A_Hong_Kong_15611_2015	MN304682_A_Basel_USB001546_1_2016	2016.12.29	4.09670248240089	5	3	8	6.97480548351241	7	6	10
EPI686117_A_Hong_Kong_15611_2015	MN304687_A_Basel_USB002180_1_2016	2016.12.29	6.99296035568729	7	6	14	12.4112634309003	13	10	17
EPI686117_A_Hong_Kong_15611_2015	MN304690_A_Basel_USB002178_1_2016	2016.12.29	4.09670248240089	5	3	8	6.97480548351241	7	6	10
EPI686117_A_Hong_Kong_15611_2015	MN304704_A_Basel_USB001552_1_2016	2016.12.31	3.07484253427195	4	2	6	5.01037421267136	5	4	8
EPI686117_A_Hong_Kong_15611_2015	MN304711_A_Basel_USB001562_1_2016	2016.12.31	3.86068914412745	3	3	7	3.79918488329011	3	3	8
