StrainName,vaccine_code,Year,Month,Day,Dom,Dom_prob,PB2_Nonsyn,PB1_Nonsyn,PA_Nonsyn,HA_Nonsyn,NP_Nonsyn,NA_Nonsyn,M_Nonsyn,NS_Nonsyn,PB2_Syn,PB1_Syn,PA_Syn,HA_Syn,NP_Syn,NA_Syn,M_Syn,NS_Syn
MN304543_A_Basel_USB003034_1_2017,HK15,2017,2,7,0,0,2.006674082,2.011,0.01,7.178955169,2.006,2.025,0.003,3.002,16.17686318,9.723,9.138,9.99851797,5.606,13.041,4.086,2.296
CY223731_A_Florida_10_2017,HK15,2017,2,8,0,0.000370508,2.006674082,0.004,0.01,6.179696184,2.008,5.018,0.001,3.002,10.17686318,16.598,8.116,7.987773249,3.672,11.073,4.074,2.291
CY221923_A_Texas_47_2017,HK15,2017,2,13,0,0,0,0.012,1.004,3.075583549,1.005,2.503,0.003,2.557,9.068965517,7.671,11.088,5.996665432,6.486,1.14,1.069,6.009
CY223739_A_Florida_11_2017,HK15,2017,2,13,0,0,3.004449388,0.022,0.012,8.997406447,2.016,8.497,1.002,4.03,13.11123471,19.354,14.222,14.41793257,13.378,11.066,2.066,3.452
CY228314_A_South_Dakota_11_2017,HK15,2017,2,13,0,0,3.008898776,0.014,1.026,6.993701371,3.014,7.503,0.008,4.029,14.12791991,14.443,13.252,12.6002223,11.324,11.396,2.09,3.067
CY230551_A_West_Virginia_09_2017,HK15,2017,2,13,0,0,0,1.008,2.022,8.007410152,0.009,4.075,2.003,0.635,8.113459399,11.611,21.189,8.435716932,3.454,6.739,3.081,4.023
CY225075_A_Georgia_06_2017,HK15,2017,2,15,0,0.13708781,3.008898776,2.002,0.01,4.182660245,2.013,3.054,1,5.032,11.18576196,13.63,7.108,9.995553909,3.698,12.105,4.061,4.336
CY230282_A_Tennessee_21_2017,HK15,2017,2,20,0,0,2.006674082,0.004,0.01,6.178955169,2.011,2.025,0.003,3.009,15.17908788,19.682,8.14,9.997776954,2.688,14.045,4.086,2.301
MN304587_A_Basel_USB003307_1_2017,HK15,2017,2,25,0,0,0.002224694,1,0.002,5.10633568,0.03,2.524,1,1.541,7.506117909,8.515,8.137,4.98147462,4.602,5.032,4.061,3.027
CY230042_A_Michigan_30_2017,HK15,2017,2,27,0,0.121896999,2.006674082,0.006,0.038,4.180437199,1.008,3.052,1,2.051,16.21468298,15.723,8.262,7.990366803,4.673,8.085,2.07,3.306
CY223218_A_New_Mexico_11_2017,HK15,2017,2,28,0,0,0.003337041,0.004,1.048,8.009633197,0.012,1.017,1.002,1.637,5.103448276,11.579,19.333,9.436828455,8.538,3.991,2.083,4.019
CY230855_A_Oregon_14_2017,HK15,2017,2,28,0,0,0.002224694,0.008,1.018,4.097443498,0.006,1.522,2.008,2.628,6.146829811,8.604,24.2,7.0585402,5.473,9.034,2.069,3.014
MF736996_A_Karachay_Cherkess_CRIE_301_2017,HK15,2017,2,28,0,0,4.006674082,1.002,0.002,8.992960356,2.008,7.5,1.004,4.028,17.09343715,18.311,11.178,13.41904409,11.237,11.347,3.119,1.464
CY227443_A_Vermont_08_2017,HK15,2017,3,2,0,0,1.004449388,1,1.002,5.10633568,1.01,4.496,0.004,2.546,8.092324805,8.521,7.052,4.982215635,5.525,6.028,2.084,3.03
MH637456_A_Linkou_0266_2017,HK15,2017,3,16,0,0.015561319,3.011123471,0.002,3.042,6.096702482,1.02,5.631,1.002,0.588,15.18353726,18.622,5.237,6.991107818,3.681,4.074,5.055,1.037
CY228698_A_Wisconsin_39_2017,HK15,2017,3,19,0,0,2.006674082,0.004,0.038,8.178955169,2.013,2.025,0.002,3.037,16.17575083,19.602,9.262,9.996294924,4.735,12.041,3.087,2.344
CY228730_A_Arkansas_18_2017,HK15,2017,3,19,1,1,1,0.002,0.01,22.25787329,0.007,4.553,2.018,2.557,11.05450501,8.497,10.131,27.8684698,6.494,4.083,5.373,3.01
CY227899_A_Delaware_19_2017,HK15,2017,3,21,0,0,3.015572859,4.016,0.012,23.25787329,1.007,11.798,2.014,4.025,11.16240267,20.437,11.176,28.87402742,9.658,16.969,6.372,2.793
CY230438_A_Delaware_19_2017,HK15,2017,3,21,0,0,3.015572859,4.02,0.042,23.25787329,1.007,11.825,2.018,4.019,11.16240267,20.585,11.316,28.87402742,9.893,17.005,6.375,2.78
CY232567_A_North_Carolina_27_2017,HK15,2017,4,5,0,0.000370508,5.013348165,3.028,0.01,5.180437199,1.007,5.057,2.012,5.069,14.16573971,19.593,10.176,6.988884772,9.862,12.091,6.369,3.868
MH637707_A_Keelung_0161_2017,HK15,2017,4,7,0,0,4.014460512,2.016,1.04,6.097443498,1.009,4.654,0.004,0.563,14.18353726,17.85,6.233,7.992960356,2.681,4.105,5.058,1.004
CY232473_A_Florida_34_2017,HK15,2017,4,9,1,0.536124491,0,0.012,1.04,22.25565024,0.013,13.796,0.006,1.561,7.062291435,7.669,9.283,26.87550945,6.607,18.025,0.042,1.022
CY235613_A_Washington_40_2017,HK15,2017,4,17,0,0,2.008898776,0.004,1,7.178214153,2.006,2.06,0.008,3.038,18.22246941,17.616,11.052,9.997776954,3.611,13.078,3.094,3.349
CY235685_A_Nevada_12_2017,HK15,2017,4,25,0,0,1.004449388,1,0.002,6.10781771,2.01,3.52,0.004,1.559,7.098998888,8.521,7.05,7.985179696,7.531,3.05,2.086,1.053
MG984286_A_Shanghai_29_2017,HK15,2017,5,16,0,0.006669137,3.008898776,0.002,1.024,7.08632827,1.027,5.566,0.004,2.661,17.1679644,17.597,6.16,7.988143757,4.774,3.101,3.055,4.064
CY243548_A_Alaska_30_2017,HK15,2017,6,18,0,0,0.002224694,0.006,1.04,7.006669137,2.01,3.506,0.002,0.541,10.04560623,13.616,11.26,12.46128196,7.517,4.032,3.079,1.025
MH637576_A_Linkou_0302_2017,HK15,2017,6,20,0,0,4.008898776,0.02,0.012,9.995183401,2.023,7.517,0.002,6.017,16.15461624,17.433,16.238,14.46313449,11.284,15.379,2.078,2.453
MG984302_A_Shanghai_30_2017,HK15,2017,6,23,0,0,3.006674082,0.012,0.046,7.692108188,1.027,4.682,0.004,4.663,13.1701891,17.733,10.232,11.48869952,4.776,3.101,3.064,3.054
MG984310_A_Shanghai_31_2017,HK15,2017,6,23,0,0.005557614,3.008898776,0.008,0.026,7.152278622,1.027,4.496,1,2.63,17.12347052,10.035,19.308,7.988143757,4.728,8.486,3.055,4.024
CY244478_A_California_60_2017,HK15,2017,7,1,0,0.161170804,3.006674082,0.002,0.01,7.18340126,2.033,6.057,0.002,5.006,12.17686318,23.66,8.112,8.007410152,4.823,10.084,3.077,2.296
MG198917_A_Guangdong_SKLRD01_2017,HK15,2017,7,15,0,0,2.013348165,0.002,1.026,5.690626158,4.009,5.504,0.002,1.577,15.17686318,15.624,7.162,7.48388292,6.713,3.031,3.12,3.019
MK159064_A_Jeonbuk_736_2017,HK15,2017,7,17,0,0,1.002224694,1.008,2.022,8.010374213,0.013,4.506,2.004,0.626,8.106785317,13.634,25.207,11.43682845,4.567,2.016,3.087,3.006
MH637447_A_Linkou_0335_2017,HK15,2017,7,18,0,0,5.010011123,0.002,1.04,8.098184513,1.011,4.592,0.002,0.581,17.1868743,20.612,5.264,10.9951834,2.674,6.031,5.055,1.032
MG984318_A_Shanghai_32_2017,HK15,2017,7,19,0,0,3.006674082,0.002,1.04,9.007039644,1.014,6.504,0.003,2.661,12.1679644,16.62,6.237,19.45127825,3.698,3.027,1.065,4.064
MG984326_A_Shanghai_33_2017,HK15,2017,7,25,0,0.008521675,3.008898776,1.01,1.024,7.08632827,1.03,5.504,0.001,2.624,18.1679644,16.706,7.152,7.988143757,4.787,3.031,1.04,2.005
CY242347_A_Florida_50_2017,HK15,2017,7,26,0,0,0.002224694,0.008,2.024,9.008892182,0.012,2.06,1.01,3.628,12.14238042,11.571,20.195,9.436828455,6.555,7.722,4.074,4.043
CY243675_A_Alaska_46_2017,HK15,2017,7,31,0,0,0.002224694,0.006,0.022,7.006669137,2.005,3.519,0.003,1.53,9.047830923,14.614,11.176,12.46202297,7.426,4.041,3.081,1.016
MG984342_A_Shanghai_35_2017,HK15,2017,7,31,0,0,3.008898776,1.01,0.044,8.692849203,1.006,6.52,0.005,2.661,18.11234705,16.706,10.261,11.48944053,4.606,3.039,3.067,4.064
MG984350_A_Shanghai_36_2017,HK15,2017,8,9,0,0,3.006674082,0.006,2.018,5.693590219,1.027,4.68,0,1.637,12.1679644,17.674,6.136,12.48462393,3.73,6.103,3.056,2.017
MG984358_A_Shanghai_37_2017,HK15,2017,8,9,0,0.007039644,3.008898776,1.004,1.046,7.08632827,1.009,4.616,0.008,1.575,17.1679644,17.623,7.227,7.988884772,4.679,3.031,2.073,1.025
MG984366_A_Shanghai_38_2017,HK15,2017,8,11,0,0,3.006674082,0.002,1.04,7.692108188,1.019,7.507,0.01,1.564,13.1701891,17.597,6.239,11.48869952,4.801,3.032,3.073,1.004
MG984390_A_Shanghai_40_2017,HK15,2017,8,19,0,0.005557614,3.008898776,0.016,1.018,7.152278622,1.027,6.636,0.006,1.573,18.1679644,16.846,6.134,7.988143757,3.728,6.043,3.05,3.019
MG984398_A_Shanghai_41_2017,HK15,2017,8,19,0,0,3.006674082,1.008,1.04,7.692108188,1.009,5.62,0.002,0.572,13.17241379,16.624,6.268,11.48869952,4.679,6.031,3.07,1.017
MG984414_A_Shanghai_43_2017,HK15,2017,8,21,0,0.005928122,3.006674082,0.004,0.044,7.08632827,1.027,5.566,0.002,0.58,12.1679644,17.625,10.261,7.988143757,4.728,4.097,2.054,1.021
CY245203_A_Arizona_50_2017,HK15,2017,8,22,0,0,0.002224694,0.006,0.042,7.006669137,2.006,3.504,1.002,0.53,11.04560623,15.614,11.258,12.46128196,8.461,4.032,3.079,1.018
CY245459_A_Hawaii_45_2017,HK15,2017,8,22,0,0,1.002224694,2.013,0.014,8.007410152,1.021,3.524,0.008,1.539,8.050055617,15.664,15.14,13.47239718,8.497,3.064,2.091,2.025
MG984430_A_Shanghai_45_2017,HK15,2017,8,23,0,0.004816599,3.008898776,1.008,2.044,7.08632827,1.006,4.616,0.01,3.575,18.11234705,16.602,7.229,7.988143757,4.616,3.031,3.075,3.023
MG984438_A_Shanghai_46_2017,HK15,2017,8,29,0,0,4.006674082,1.004,1.008,9.692849203,1.008,6.545,0.008,0.581,12.1701891,17.601,6.084,11.48944053,4.659,3.068,3.05,1.032
MG984446_A_Shanghai_47_2017,HK15,2017,8,29,0,0.006298629,3.008898776,0.002,0.012,7.08632827,1.008,6.52,0.001,0.593,17.1679644,16.618,10.075,7.988143757,4.649,3.039,1.04,1.045
MK159072_A_Gyeongbuk_745_2017,HK15,2017,9,4,0,0,1.002224694,2.012,3.02,8.010374213,1.005,2.16,1.01,2.663,11.62847608,16.653,20.195,11.44201556,8.452,3.72,2.087,3.068
MG984462_A_Shanghai_49_2017,HK15,2017,9,5,0,0.007039644,3.006674082,0.004,1.046,7.087069285,1.027,7.566,1.004,2.574,12.1679644,18.619,7.229,7.988143757,4.774,3.097,2.057,4.019
MG984478_A_Shanghai_50_2017,HK15,2017,9,6,0,0,3.008898776,0.002,2.04,7.692108188,1.019,4.636,1.002,0.566,18.1679644,16.618,6.268,11.48869952,4.801,6.045,2.052,1.004
MG984486_A_Shanghai_51_2017,HK15,2017,9,8,0,0,3.006674082,1.004,1.046,5.693590219,1.023,5.631,1.008,0.576,13.1701891,17.671,10.232,13.48165987,4.711,3.033,2.089,1.017
MG984502_A_Shanghai_53_2017,HK15,2017,9,13,0,0,3.006674082,0.01,1.046,8.692849203,1.008,5.566,1.008,1.575,12.1679644,16.728,7.227,11.48944053,4.649,4.101,2.077,3.019
CY260353_A_California_86_2017,HK15,2017,10,3,0,0,2.006674082,0.008,0.032,5.693590219,1.008,3.504,0,0.564,12.16907675,17.685,7.206,11.48832901,5.651,3.029,5.093,3.006
CY250520_A_Arkansas_24_2017,HK15,2017,10,12,0,0,0.002224694,0.008,1.02,7.007410152,1.01,4.492,0.002,0.537,10.04560623,12.611,15.132,13.42497221,6.519,5.017,3.066,1.021
CY257994_A_Massachusetts_16_2017,HK15,2017,10,12,0,0,0.004449388,0.004,0.04,8.107447203,0.013,2.494,0.008,1.525,12.52614016,17.542,8.288,3.991107818,6.514,7.037,5.091,3.018
CY257914_A_Florida_73_2017,HK15,2017,10,15,0,0,1.002224694,0.006,1.002,9.007410152,2.004,4.523,1.001,0.524,11.04449388,13.723,13.044,16.45016673,10.435,6.049,3.063,2.008
CY258177_A_New_York_36_2017,HK15,2017,10,21,1,0.885142645,3.013348165,1.002,1.008,8.089662838,1.022,4.606,0.002,1.568,23.26028921,20.63,11.092,8.010374213,4.691,3.043,6.053,1.014
CY266079_A_Florida_87_2017,HK15,2017,10,25,0,0,0.002224694,0.008,0.042,8.01074472,1.007,3.519,0.003,0.524,14.05339266,14.611,12.26,14.4290478,6.426,5.037,3.063,1.008
CY258305_A_Louisiana_57_2017,HK15,2017,10,28,0,0,0.002224694,0.012,1.012,9.008151167,1.007,3.492,0,0.53,10.04338154,14.662,14.102,12.4242312,7.471,6.015,3.061,1.016
CY264374_A_New_Hampshire_27_2017,HK15,2017,11,21,0,0,1.002224694,0.012,0.04,7.007410152,1.01,3.509,0,0.532,11.04783092,12.61,14.26,14.42571323,7.517,6.035,3.061,1.02
MG974447_A_Kansas_14_2017,HK15,2017,12,14,1,0.996665432,1.002224694,0.002,0.01,23.25565024,0.005,6.5,2.013,5.036,13.06117909,8.497,12.144,30.87217488,6.451,6.022,5.373,3.812
CY264986_A_Pennsylvania_274_2017,HK15,2017,12,15,0,0,2.002224694,0.012,0.022,9.006669137,1.019,3.506,0,0.535,13.04115684,13.608,14.134,13.42719526,9.5,6.026,3.061,1.023
MH637747_A_Baltimore_P0232_2018,HK15,2018,1,2,0,0,2.002224694,0.004,1.042,9.009633197,1.009,6.532,0.006,0.565,9.120133482,13.538,15.288,14.5709522,8.442,5.068,2.206,1.065
MH637673_A_Baltimore_P0237_2018,HK15,2018,1,7,0,0,1.006674082,0.012,0.048,7.688403112,1.009,4.492,0.002,2.537,12.04338154,13.676,14.833,13.43164135,7.475,6.017,3.085,3.033
MH637603_A_Baltimore_P0238_2018,HK15,2018,1,8,0,0,0.004449388,0.004,0.026,8.008892182,1.007,4.526,1.004,0.535,10.09010011,15.586,18.208,13.43460541,7.444,7.075,6.092,1.025
MH637726_A_Baltimore_P0239_2018,HK15,2018,1,8,0,0,1.006674082,2.004,1.042,8.012597258,1.007,3.553,0.002,0.535,12.04783092,13.532,15.274,14.43015932,9.476,7.069,3.065,1.025
MH637528_A_Baltimore_P0241_2018,HK15,2018,1,10,1,0.513523527,0.011123471,1.006,0.006,24.25639126,0.013,6.503,2.018,6.068,15.07007786,8.599,13.084,30.87439793,7.547,6.022,5.375,3.861
MH637511_A_Baltimore_P0243_2018,HK15,2018,1,11,1,0.500555761,1.011123471,1.006,1.038,23.25713227,0.008,6.512,2.014,5.045,13.06896552,10.505,12.272,30.87662097,6.504,8.031,6.378,4.837
MH637768_A_Baltimore_P0242_2018,HK15,2018,1,11,0,0,1.006674082,1.018,0.048,7.688403112,1.007,4.492,1.002,2.526,12.04560623,14.778,14.827,13.43238236,7.432,6.017,3.067,3.02
MH637783_A_Baltimore_P0244_2018,HK15,2018,1,11,0,0,1.002224694,0.008,0.02,7.013338273,1.009,3.492,0.002,0.539,12.04560623,14.584,12.15,17.44090404,9.473,8.039,4.071,3.03
MH637483_A_Baltimore_P0247_2018,HK15,2018,1,14,0,0,2.006674082,0.006,0.042,8.011115228,1.002,3.507,0,0.535,12.04560623,13.618,14.27,14.42867729,9.428,6.035,3.069,1.023
MH637565_A_Baltimore_P0255_2018,HK15,2018,1,20,0,0,1.002224694,0.008,0.04,7.013338273,1.007,3.506,0.002,0.535,12.04560623,14.63,12.247,17.44090404,9.43,8.05,4.083,3.026
MH637488_A_Baltimore_P0279_2018,HK15,2018,2,2,1,0.53316043,2.011123471,0.004,0.02,23.25639126,0.019,6.517,2.013,5.06,14.07007786,8.503,12.153,31.87587996,6.518,6.033,6.375,3.852
MH637730_A_Baltimore_P0283_2018,HK15,2018,2,4,1,0.534271953,1.011123471,1.006,1.01,23.25639126,0.011,7.514,2.014,5.064,14.07007786,9.597,12.112,31.87587996,7.549,6.029,5.376,3.859
MH637687_A_Baltimore_P0286_2018,HK15,2018,2,5,0,0,1.002224694,2.01,1.012,11.01259726,1.032,3.494,0.002,0.535,13.0567297,17.574,16.148,13.4294183,8.61,6.019,3.079,1.025
MH637808_A_Baltimore_P0298_2018,HK15,2018,2,10,0,0,1.006674082,0.012,0.042,8.011856243,1.01,3.526,0.002,0.53,14.04560623,14.618,15.274,13.43015932,9.506,9.055,3.089,1.02
MH637596_A_Baltimore_P0304_2018,HK15,2018,2,13,0,0,1.006674082,0.008,0.042,8.011115228,1.01,3.492,0,2.532,13.04338154,14.618,15.273,13.43015932,10.522,6.017,4.063,1.021
MH701747_A_New_Jersey_93924_2018,HK15,2018,2,20,0,0,1.004449388,2.018,0.012,7.008151167,2.009,3.507,1,0.524,12.08787542,17.783,14.114,15.43942201,6.477,6.079,3.067,4.022
MH701755_A_New_Jersey_93934_2018,HK15,2018,2,21,0,0,1.004449388,2.004,0.04,7.008151167,2.009,3.492,1.002,0.524,12.08787542,17.527,14.276,15.43942201,6.477,6.065,3.083,4.022
MN170167_A_Washington_9147_2019,HK15,2019,3,10,0,0,0.011123471,1.016,1.012,26.26009633,0.007,9.525,2.012,6.063,21.08231368,16.693,16.126,37.06780289,14.476,9.045,6.369,5.849
1548064_A_Tomsk_155_2019,HK15,2019,3,11,1,0.924416451,4.011123471,1.004,1.016,9.092256391,1.014,9.781,0.008,0.57,26.76529477,24.689,12.126,10.15413116,8.751,10.288,8.091,2.018
MN170183_A_Washington_9149_2019,HK15,2019,3,11,0,0,0.011123471,1.012,1.012,26.26009633,0.013,9.51,2.013,6.063,21.08231368,16.617,16.128,37.06780289,14.574,9.029,6.369,5.852
MN170191_A_Washington_9150_2019,HK15,2019,3,11,0,0,0.011123471,1.004,1.012,26.26009633,0.01,9.51,2.013,6.063,21.08231368,16.523,16.126,37.06780289,14.528,9.029,6.369,5.852
MN170207_A_Washington_9153_2019,HK15,2019,3,14,0,0,0.011123471,1.004,1.012,26.26009633,0.013,9.562,2.014,6.042,21.08231368,16.521,16.128,37.06780289,14.574,9.081,6.374,5.812
MN170223_A_Washington_9155_2019,HK15,2019,3,14,0,0,0.011123471,1.006,1.012,26.26009633,0.021,9.561,2.014,6.07,21.08231368,16.621,16.126,37.06780289,14.543,9.078,6.378,5.857
MN154312_A_Washington_9752_2019,HK15,2019,3,15,0,0,0.011123471,1.006,1.018,26.26009633,0.014,9.588,3.012,6.031,21.08231368,16.617,16.182,37.06780289,14.59,9.112,6.371,5.795
1548016_A_Cheboksary_153_2019,HK15,2019,3,18,0,0.003334568,4.013348165,1.01,1.018,12.60615043,3.009,6.658,1.002,2.577,27.3003337,31.055,15.176,10.5464987,9.759,6.132,8.083,7.033
1444950_A_Chepstow_1180_2019,HK15,2019,3,25,0,0.002593553,4.013348165,1.028,1.01,10.60615043,3.006,7.656,1.004,3.574,27.29143493,34.302,10.094,10.54723972,7.711,8.13,8.095,8.026
1479371_A_Hawaii_31_2019,HK15,2019,4,17,0,0.017784365,0.011123471,1.006,0.03,26.26454242,2.017,10.512,2.014,6.04,21.08565072,15.523,17.132,39.91107818,12.632,12.037,6.376,5.816
1448200_A_Louisiana_34_2019,HK15,2019,4,24,1,0.620600222,0.011123471,2.006,1.038,27.26009633,0.033,9.756,3.012,7.066,24.14682981,14.003,18.136,33.90070396,13.437,9.113,5.371,5.857
1548211_A_Mexico_1952_2019,HK15,2019,5,7,1,0.860318637,0.011123471,2.004,2.012,25.26231938,0.013,10.51,3.013,6.064,22.07897664,17.523,16.13,41.89551686,13.574,9.031,5.373,6.852
1592032_A_Hong_Kong_2671_2019,HK15,2019,6,11,1,0.846239348,4.013348165,1.002,2.04,12.09596147,1.027,5.614,1.008,4.581,29.32480534,22.73,10.251,11.09559096,10.781,8.066,10.084,5.031
1808226_A_Jiangxi_Zhanggong_1512_2019,HK15,2019,6,11,1,0.830678029,4.008898776,1.002,2.024,13.0974435,1.008,7.649,2.002,3.585,29.00778643,23.71,8.222,11.09633197,9.704,10.11,6.068,9.057
1609436_A_El_Salvador_517_2019,HK15,2019,7,30,0,0.011485735,1.013348165,1.012,0.042,27.26306039,1.012,10.521,2.012,6.063,24.09677419,15.677,18.181,37.90366803,11.591,12.039,7.375,6.862
1597372_A_Louisiana_39_2019,HK15,2019,8,25,1,0.998147462,5.015572859,4.006,2.006,12.61059652,2.024,9.66,0.01,2.572,25.79087875,30.955,15.372,14.39051501,7.807,5.142,11.094,4.035
1609444_A_Hawaii_64_2019,HK15,2019,9,15,1,1,4.017797553,1.024,1.018,14.6002223,3.009,7.656,3.004,3.582,33.27919911,34.251,13.168,10.55835495,9.739,9.13,12.099,7.035
1807829_A_Zhejiang_Dinghai_1817_2019,Kan17,2019,10,8,0,0,5.015572859,2.004,5.04,34.2778807,2.015,12.705,4.014,7.036,40.36151279,25.493,19.312,40.00111152,13.737,12.153,12.401,7.812
1618891_A_Pennsylvania_1020_2019,Kan17,2019,10,12,1,1,4.015572859,2.009,4.024,31.32123009,1.017,15.435,3.017,7.048,44.06451613,28.43,20.25,42.05742868,15.731,12.196,18.391,5.843
1661929_A_Mexico_2943_2019,Kan17,2019,10,31,0,0,2,4.008,2.019,3.98147462,1.004,8.099,0.61,1.12,11.02447164,8.064,8.216,13.95924416,8.06,9.093,1.368,4.094
1807805_A_Guangxi_Hengxian_3105_2019,Kan17,2019,11,14,0,0,5.017797553,1.004,2.026,39.28454983,1.028,12.651,3.015,7.048,40.3570634,26.487,22.25,45.01815487,23.697,12.147,12.394,9.826
1641886_A_Idaho_40_2019,Kan17,2019,11,16,0,0,5.020022247,2.014,2.04,35.78214153,3.013,13.647,4.018,7.046,43.30700779,34.902,25.302,40.46906262,14.743,12.167,16.411,11.838
1662160_A_Abudhabi_106_2019,Kan17,2019,11,26,0,0.296406076,7.015572859,2.008,1.042,35.79473879,2.03,16.63,2.021,6.04,35.31145717,32.33,25.317,45.53204891,12.757,10.142,16.403,8.825
1640279_A_Cardiff_9474_2019,Kan17,2019,12,9,0,0,1,0.042,0.032,2.979251575,2.023,5.012,2.019,10.956,10.06117909,35.702,29.571,11.96072619,16.764,4.132,15.398,7.729
1651646_A_Virginia_42_2019,Kan17,2019,12,9,0,0.294183031,8.015572859,2.008,1.042,33.79325676,3.046,15.59,2.023,8.04,38.3214683,31.334,25.313,46.53316043,13.836,10.096,15.414,9.825
1799200_A_Haiti_394_2019,Kan17,2019,12,16,0,0.266394961,7.015572859,2.01,1.042,33.79399778,3.015,16.653,2.023,6.04,33.30367075,37.423,23.314,46.53204891,11.693,13.163,14.416,8.821
1738933_A_Idaho_52_2019,Kan17,2019,12,25,0,0,6.015572859,2.012,2.044,36.82734346,3.035,16.652,3.018,8.043,41.3192436,32.37,26.537,43.47869581,15.863,13.159,15.438,11.838
1692312_A_Louisiana_66_2019,Kan17,2019,12,28,0,0,5.020022247,1.014,1.04,36.78288255,4.013,14.647,5.017,9.045,43.31813126,36.908,24.301,40.46239348,13.735,14.161,16.45,11.836
1675773_A_Rheinland_Pfalz_5_2020,Kan17,2020,1,7,0,0,2.002224694,0.03,0.014,3.982215635,2.023,6.123,2.019,9.964,11.09899889,34.654,30.532,12.97406447,13.823,5.108,15.412,7.739
1683447_A_Wisconsin_03_2020,Kan17,2020,1,9,0,0,6.017797553,1.022,1.02,37.78732864,4.013,13.649,3.017,8.046,43.33592881,34.476,25.215,44.57502779,12.767,13.165,15.423,11.824
2761581_A_Hessen_26_2020,Kan17,2020,1,27,0,0,6.017797553,1.016,2.04,37.78658763,3.035,12.651,3.016,8.04,42.34260289,35.516,22.317,43.56687662,16.9,13.159,14.417,12.83
2761606_A_Schleswig_Holstein_9_2020,Kan17,2020,2,10,0,0,1.004449388,0.032,1.02,4.985179696,2.023,6.011,2.019,9.981,11.08342603,34.652,29.518,13.9903668,13.821,5.997,16.402,6.723
1740471_A_Minnesota_12_2020,Kan17,2020,2,12,0,0,6.017797553,1.018,2.018,38.78584661,3.035,13.649,3.02,8.046,42.34260289,35.495,23.214,43.56687662,16.894,12.163,14.426,12.842
1713851_A_Pennsylvania_15_2020,Kan17,2020,2,20,0,0,6.013348165,2.018,4.032,34.27936273,1.009,14.651,5.016,7.036,41.38153504,30.74,26.306,44.01667284,15.882,13.178,12.393,9.821
1748112_A_Alberta_RV5268_2020,Kan17,2020,3,4,1,1,4.015572859,1.013,2.024,35.28343831,1.015,14.382,2.02,9.055,42.66852058,28.491,24.24,44.14783253,13.743,15.099,14.396,4.859
1738893_A_Minnesota_23_2020,Kan17,2020,3,20,0,0,5.017797553,2.024,1.04,35.78436458,4.014,13.649,3.019,7.044,44.33147942,38.861,23.925,44.49536866,12.712,11.163,14.428,12.842
1847845_A_Saitama_92_2020,Kan17,2020,4,3,1,0.993701371,6.015572859,2.012,2.04,40.82326788,2.043,16.653,3.021,6.04,37.32369299,35.738,28.304,49.5561319,12.838,11.185,14.43,9.833
1841681_A_Cambodia_e0826360_2020,Kan17,2020,7,16,1,0.998888477,6.015572859,2.014,2.026,38.79955539,3.037,16.632,3.02,6.04,39.30367075,36.422,30.262,48.54983327,13.827,14.14,16.405,9.821
1841191_A_Yunnan_Wenshan_1592_2020,Kan17,2020,7,21,0,0,6.011123471,1.004,2.042,37.28899592,1.008,12.651,3.015,9.048,37.37263626,28.522,22.995,43.02408299,17.644,13.149,12.4,8.842
1847821_A_Kitakyusyu_1_2020,Kan17,2020,8,1,0,0.237124861,6.017797553,3.014,1.026,34.79473879,2.015,15.651,2.023,7.04,35.32814238,33.446,26.253,51.57613931,12.695,9.171,15.416,8.845
1839735_A_Laos_1752_2020,Kan17,2020,9,26,1,0.997776954,6.015572859,2.008,2.026,38.79881438,3.041,16.604,3.021,8.042,43.31034483,37.344,30.264,47.54872175,13.842,13.115,16.42,9.822
1847925_A_Vietnam_Vnhcm_Gs483_2020,HK19,2020,10,9,0,0,4.011123471,3.012,4.038,18.68877362,3.018,7.268,2.012,6.026,31.25361513,27.203,21.209,18.77287884,15.623,11.13,13.374,9.218
1838078_A_California_55_2020,HK19,2020,10,12,0,0,3.011123471,3.006,3.028,18.69136717,2.035,7.219,2.016,6.025,29.25139043,26.211,20.197,17.76769174,17.694,11.101,11.395,10.218
1852226_A_Bangkok_62_2020,HK19,2020,11,11,0,0,4.013348165,5.018,2.036,18.68877362,2.036,7.18,2.012,5.021,32.25361513,27.305,20.209,22.77954798,17.698,11.071,12.49,10.216
1849665_A_AbuDhabi_01_2021,HK19,2021,1,1,0,0,3.020022247,3.01,2.026,22.70100037,3.043,10.263,1.012,8.027,29.27808676,29.247,19.236,18.81585773,19.833,14.133,10.357,10.234
1926248_A_Saint_Petersburg_RII_2415S_2021,HK19,2021,1,2,1,0.875509448,10.03337041,4.01,7.02,26.70322342,8.032,7.462,2.016,7.027,38.40044494,31.117,28.169,22.80251945,28.794,15.121,14.405,9.227
1861076_A_Laos_580_2021,HK19,2021,2,21,0,0,3.011123471,3.006,2.028,18.68951464,3.018,7.18,2.012,6.026,30.25583982,29.157,20.236,19.78695813,17.627,12.081,12.38,9.22
1885447_A_Abu_Dhabi_2210622842_2021,HK19,2021,3,3,0,0,4.020022247,3.022,2.032,23.69951834,3.043,7.243,1.018,8.035,29.27808676,30.414,21.274,19.80770656,20.83,14.099,10.476,13.229
